,api,reported_fluid_type,lease_name,well_num,6mo_oil,6mo_time,1_mo_oil,1_mo_gas,2_mo_oil,2_mo_gas,cum_oil,cum_gas,formation,top_d,btm_d,operator,basin,td,tvd,elevation,spud_date,surf_lat,surf_long,btm_lat,btm_long,stages,total_prop,total_fluid_pumped,reported_ll,stages_2,stage_delta,initial_GOR
10157,42255327180200,O,RED CREST TRUST UNIT,A  1H,25559,6,154.0,627.0,6622.0,3613.0,119083,189780,EAGLE FORD,11273.0,17363.0,TALISMAN ENERGY USA INC,KARNES FAULT ZONE (GULF COAST BASIN),17489,10824,423.0,2012-12-20,28.800794399999997,-98.0926556,28.8148789,-98.1059537,2.0,6578000.0,105813.0,6174.0,1.0,1.0,4071.4285714285716
4423,42255321950000,O,RED CREST UNIT,1H,18483,6,7125.0,2798.0,2548.0,1441.0,70570,40302,EAGLE FORD,9324.0,13468.0,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),13609,9332,371.0,2012-04-04,29.035722200000002,-97.9675722,29.0238332,-97.961663,40.0,3585853.0,69698.0,4272.0,20.0,20.0,392.70175438596493
4424,42013344900000,O,RED STAG UNIT,1H,70806,6,33266.0,43345.0,20844.0,29748.0,273574,344196,EAGLE FORD,10524.0,16380.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16480,10569,382.0,2012-03-29,28.851175,-98.17142779999999,28.837197600000003,-98.15907740000002,2.0,7336000.0,113263.0,5789.0,1.0,1.0,1302.9820236878495
4425,42013347870000,O,REDFISH,1H,44606,6,13138.0,5809.0,11790.0,6126.0,148610,94003,EAGLE FORD,9371.0,14696.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14780,9310,302.0,2013-09-10,28.841725,-98.2964167,28.8302838,-98.28359820000001,2.0,9502000.0,185517.0,5325.6,1.0,1.0,442.1525346323641
4426,42013346700000,O,REDHEAD UNIT,1H,21576,6,3952.0,1807.0,5415.0,2108.0,63459,47141,EAGLE FORD,9740.0,15261.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15355,9546,338.0,2013-03-04,28.874338899999998,-98.20893620000001,28.8748284,-98.1916298,2.0,7396000.0,130438.0,5719.0,1.0,1.0,457.2368421052632
4427,42255332770000,O,REDING UNIT,1H,55256,6,12851.0,12637.0,16063.0,19441.0,182261,237656,EAGLE FORD,11142.0,14873.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15072,11124,418.0,2013-09-14,29.107366600000002,-97.7453778,29.097211600000005,-97.7380339,2.0,5050000.0,99451.0,3874.0,1.0,1.0,983.3475994086064
4428,42177337280000,O,REDWOOD A,1H,135609,6,38488.0,33093.0,43052.0,46583.0,281471,369600,EAGLE FORD,10538.0,18599.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18660,10951,313.0,2016-11-23,29.376827799999997,-97.38506109999999,29.3626651,-97.3665124,2.0,19366000.0,353463.0,0.0,1.0,1.0,859.8264394096861
5955,42177337290000,O,REDWOOD B,2H,99332,6,28721.0,25890.0,31640.0,39236.0,206375,338996,EAGLE FORD,10507.0,18303.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18366,10915,316.0,2016-11-24,29.37675,-97.38508890000001,29.3622114,-97.36709300000001,2.0,18978000.0,309956.0,7754.0,1.0,1.0,901.4310086696146
6986,42177337300000,O,REDWOOD C,3H,91322,6,17959.0,17310.0,23603.0,27299.0,201151,308413,EAGLE FORD,10527.0,18121.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18334,10932,316.0,2016-11-25,29.376675,-97.38511940000001,29.3614135,-97.3673503,1.0,19664000.0,342426.0,7723.0,1.0,0.0,963.8621304081519
7790,42177339600000,O,REDWOOD D,4H,75970,6,21380.0,19228.0,22228.0,23797.0,138567,225268,EAGLE FORD,10491.0,18934.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),19000,10897,305.5,2018-06-11,29.380955600000004,-97.3834083,29.362895399999996,-97.3656319,2.0,20564000.0,382984.0,8391.0,1.0,1.0,899.3451824134705
8556,42177339610000,O,REDWOOD E,5H,90455,6,26889.0,23504.0,29876.0,31445.0,161806,254546,EAGLE FORD,10511.0,19096.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),19162,10945,305.0,2018-06-01,29.3809278,-97.3833139,29.3632291,-97.3650539,2.0,21050000.0,399408.0,8543.0,1.0,1.0,874.1120904459073
9070,42177339620000,O,REDWOOD F,6H,142150,6,33631.0,29139.0,36988.0,36752.0,254400,320591,EAGLE FORD,10757.0,18989.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),19148,10868,305.0,2018-06-28,29.3809,-97.38322,29.3636284,-97.3645808,2.0,19958000.0,407353.0,8279.0,1.0,1.0,866.4327554934436
4429,42177325210000,O,REID,1H,15022,6,497.0,294.0,3264.0,1471.0,62074,33045,EAGLE FORD,9758.0,15660.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),15722,8918,300.0,2012-06-01,29.475175,-97.3444139,29.4865374,-97.360853,2.0,4804000.0,97207.0,6057.0,1.0,1.0,591.5492957746479
5956,42177325060000,O,REID B,2H,43999,6,2907.0,1419.0,11495.0,5943.0,113664,77342,EAGLE FORD,10184.0,16051.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),16126,9764,299.0,2012-03-25,29.4751278,-97.3444444,29.461688399999996,-97.3292213,2.0,4988000.0,90650.0,6441.0,1.0,1.0,488.1320949432405
4430,42177325360000,O,REILLY,1H,125626,6,60943.0,67785.0,36377.0,39037.0,393054,476532,EAGLE FORD,11929.0,15704.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15819,11529,338.0,2012-05-04,29.142774199999998,-97.57356850000001,29.154683799999997,-97.5733483,2.0,5830000.0,0.0,3776.0,1.0,1.0,1112.268841376368
421,42255349120000,O,REIMAN YANTA BORDOVSKY ULW,1,106522,6,25590.0,71514.0,26130.0,72936.0,251591,771004,EAGLE FORD,13122.0,18953.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),19120,12739,277.0,2016-03-01,28.9372,-97.7688306,28.941237199999996,-97.7855656,2.0,11886000.0,207793.0,0.0,1.0,1.0,2794.607268464244
1533,42123327040000,G,RESSMAN 01,02H,13810,6,2437.0,14547.0,13810.0,70759.0,111530,741354,EAGLE FORD,13480.0,18231.0,PIONEER NATURAL RESOURCES USA INC,KARNES FAULT ZONE (GULF COAST BASIN),18368,13476,360.5,2012-03-02,29.006644399999995,-97.5919167,29.000580600000003,-97.57862220000001,2.0,4500000.0,80553.0,4353.0,1.0,1.0,5969.224456298728
4431,42013356670000,O,RETZLOFF TOM-MAY PSA A,1H,137824,6,17727.0,12891.0,38697.0,41399.0,183871,258921,EAGLE FORD,11217.0,18057.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18180,10826,387.0,2019-01-30,28.7345567,-98.1703689,28.751066700000003,-98.1821806,2.0,18570000.0,454415.0,6691.0,1.0,1.0,727.1958030123541
5957,42013356680000,O,RETZLOFF TOM-MAY PSA B,2H,116324,6,18454.0,15433.0,40339.0,42547.0,155489,206521,EAGLE FORD,11182.0,18001.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18135,10804,388.0,2019-02-02,28.7344994,-98.1704442,28.750561100000002,-98.1828278,2.0,20632000.0,357112.0,6765.0,1.0,1.0,836.2956540587406
6987,42013356690000,O,RETZLOFF TOM-MAY PSA C,3H,131535,6,22638.0,17404.0,28961.0,27278.0,184983,224510,EAGLE FORD,11157.0,17989.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18118,10854,389.0,2019-02-03,28.7344419,-98.1705194,28.7498583,-98.1836417,2.0,20096000.0,375074.0,6653.0,1.0,1.0,768.7958300203198
422,42297350700000,O,RETZLOFF UNIT A,1,4044,6,934.0,886.0,442.0,0.0,180953,409791,EAGLE FORD,12226.0,17641.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17844,11988,296.0,2012-02-28,28.648888899999996,-98.24638890000001,28.6354156,-98.2323149,2.0,713532.0,80590.0,5593.0,1.0,1.0,948.6081370449679
423,42297351610000,O,RETZLOFF UNIT B,1,32135,6,5483.0,6950.0,7779.0,11049.0,118210,205060,EAGLE FORD,11833.0,14774.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),14992,11470,280.0,2012-12-09,28.657189399999996,-98.25700079999999,28.650160800000002,-98.2512733,2.0,3628000.0,44583.0,3158.0,1.0,1.0,1267.5542586175452
4432,42297351400000,O,RETZLOFF-CHAPMAN UNIT,1H,61137,6,12526.0,16899.0,19472.0,28766.0,199037,391667,EAGLE FORD,12336.0,17113.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17318,11599,384.0,2012-05-16,28.7073299,-98.1946605,28.6913096,-98.1872738,32.0,4394820.0,64931.0,5369.0,16.0,16.0,1349.1138432061312
4435,42255317360000,G,REYNOLDS GAS UNIT,1H,129710,6,28732.0,124074.0,25278.0,107423.0,286101,1381359,EAGLE FORD,13210.0,18456.0,PALOMA RESOURCES LLC,KARNES FAULT ZONE (GULF COAST BASIN),18650,12986,280.0,2010-12-03,28.913761100000002,-97.772825,28.903566700000002,-97.7588028,15.0,5526000.0,101324.0,5483.0,15.0,0.0,4318.321035778922
5960,42255321130000,O,REYNOLDS GAS UNIT 1,2H,27409,6,9617.0,6961.0,10537.0,6723.0,111152,181118,EAGLE FORD,13060.0,14746.0,PALOMA RESOURCES LLC,KARNES FAULT ZONE (GULF COAST BASIN),19374,12995,280.0,2011-10-12,28.908819399999995,-97.77816109999999,28.896841700000003,-97.7625368,32.0,6459880.0,122502.0,6271.0,154.0,-122.0,723.8223978371634
4436,42255321140000,O,REYNOLDS GAS UNIT 2,1H,125726,6,8510.0,15777.0,34029.0,82757.0,277947,1224147,EAGLE FORD,13160.0,19222.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),19285,13091,280.0,2011-11-20,28.9087833,-97.7782,28.8955188,-97.7639488,30.0,6065756.0,111444.0,6120.0,90.0,-60.0,1853.936545240893
4437,42255325290000,O,REYNOLDS GAS UNIT 3,1H,113586,6,18472.0,4759.0,29295.0,67834.0,250361,827821,EAGLE FORD,13323.0,17973.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18060,13020,262.0,2012-07-20,28.9158278,-97.771,28.907092600000002,-97.757261,2.0,4954000.0,69827.0,4700.0,1.0,1.0,257.6331745344305
9072,42177331510000,O,RHINO HUNTER,6H,73015,6,7259.0,4801.0,27429.0,16154.0,147141,82030,EAGLE FORD,11317.0,14982.0,PENN VIRGINIA OIL & GAS LP,KARNES FAULT ZONE (GULF COAST BASIN),15115,11373,563.0,2013-10-04,29.54508,-97.200437,29.5333631,-97.1894639,2.0,5370000.0,102876.0,3500.0,1.0,1.0,661.3858658217385
5962,42013349980000,O,RIBEYE UNIT,2H,27608,6,4314.0,2441.0,8346.0,4211.0,87276,79397,EAGLE FORD,8155.0,14701.0,ABRAXAS PETROLEUM CORP,KARNES FAULT ZONE (GULF COAST BASIN),14874,7473,457.5,2014-05-23,28.8986432,-98.52454509999998,28.918981199999998,-98.5262767,2.0,6620000.0,111799.0,6756.0,1.0,1.0,565.8321743161799
680,42123324560000,O,RICE UNIVERSITY,2,74541,6,12841.0,21362.0,12591.0,20558.0,501507,1081852,EAGLE FORD,13098.0,18422.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18675,13005,506.0,2011-05-26,29.061125,-97.63728329999999,29.053655,-97.62311170000001,2.0,737450.0,81238.0,5630.0,1.0,1.0,1663.5776029904214
6992,42255331230000,O,RICHARD BUTLER B UNIT,3H,42380,6,5003.0,5862.0,11881.0,11708.0,131839,157617,EAGLE FORD,11899.0,15199.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),15343,11460,494.5,2013-05-06,28.8290472,-98.0360194,28.8181785,-98.02740490000001,2.0,3266000.0,67273.0,3540.0,1.0,1.0,1171.6969818109135
4440,42255324400000,O,RICHARD BUTLER UNIT A,1H,22671,6,12064.0,14687.0,1581.0,2325.0,97902,259320,EAGLE FORD,12050.0,15300.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),15455,11462,427.0,2012-05-03,28.807241700000002,-98.0229556,28.817877000000003,-98.0276152,22.0,2434421.0,54973.0,3476.0,11.0,11.0,1217.4237400530503
4441,42493327340000,O,RICHTER,1H,25368,6,1053.0,179.0,5460.0,1076.0,75332,26843,EAGLE FORD,8622.0,13878.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),13955,7989,360.25,2013-07-27,29.028819399999996,-98.0606362,29.0423494,-98.07007759999999,2.0,3724000.0,75489.0,5388.0,1.0,1.0,169.99050332383666
4442,42255324350000,O,RICHTER A UNIT,1H,59870,6,23337.0,13206.0,16010.0,7593.0,198542,301966,EAGLE FORD,11050.0,16291.0,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),16433,11090,375.0,2012-04-16,29.135144399999994,-97.7198333,29.1191272,-97.71020279999999,36.0,4527302.0,85423.0,5094.0,18.0,18.0,565.8825041779149
8559,42255324770000,O,RICHTER NORTH UNIT,5H,53680,6,21290.0,7437.0,15904.0,8203.0,194350,265803,EAGLE FORD,10763.0,14825.0,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),14965,10990,376.0,2012-05-09,29.135205600000003,-97.7198944,29.122178,-97.714275,36.0,4603708.0,81872.0,4026.0,18.0,18.0,349.31892907468296
8560,42255331960000,O,RICHTER SOUTH UNIT,5H,101814,6,24824.0,39862.0,25834.0,22391.0,278493,399168,EAGLE FORD,11092.0,16850.0,FREEPORT-MCMORAN OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),17000,11306,442.4,2013-09-02,29.1207777,-97.715525,29.1046092,-97.7101885,28.0,6751133.0,131789.0,5640.0,27.0,1.0,1605.7847244601999
6997,42177331570000,O,RICHTER UNIT,3H,43461,6,2480.0,1393.0,11040.0,7652.0,151057,152148,EAGLE FORD,10600.0,15433.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15520,10453,371.0,2013-10-23,29.500878399999998,-97.27981390000001,29.4858104,-97.2822068,2.0,8388000.0,215756.0,4863.0,1.0,1.0,561.6935483870968
1431,42255318710000,G,RIDLEY 01,01H,152597,6,25483.0,102066.0,10662.0,33979.0,426149,1162813,EAGLE FORD,13050.0,18722.0,PIONEER NATURAL RESOURCES USA INC,KARNES FAULT ZONE (GULF COAST BASIN),18870,12810,254.0,2011-04-22,28.896175,-97.7711473,28.908171999999997,-97.7861001,2.0,4556000.0,96970.0,3778.0,1.0,1.0,4005.2584075658283
1432,42255320210000,G,RIDLEY FARMS 01,01H,55292,6,23370.0,168341.0,15457.0,81702.0,168569,853166,EAGLE FORD,13470.0,16903.0,PIONEER NATURAL RESOURCES USA INC,KARNES FAULT ZONE (GULF COAST BASIN),17075,13224,265.0,2011-07-15,28.875775,-97.7438444,28.886368599999997,-97.7485657,2.0,1600000.0,45577.0,3389.0,1.0,1.0,7203.294822421908
4447,42255333700000,O,RINGO UNIT,1H,90251,6,20954.0,9856.0,25762.0,13471.0,301731,157011,EAGLE FORD,8889.0,15695.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15783,9234,374.0,2013-10-20,29.148038899999996,-97.78603340000001,29.129575899999995,-97.7770381,2.0,10410000.0,177041.0,6785.0,1.0,1.0,470.36365371766726
4448,42013352750000,O,RIO GRANDE UNIT,1H,50635,6,3703.0,1330.0,12562.0,7831.0,151693,96092,EAGLE FORD,8418.0,14962.0,CABOT OIL & GAS CORP,KARNES FAULT ZONE (GULF COAST BASIN),15088,7561,469.0,2015-01-17,28.7712472,-98.6925833,28.790141700000003,-98.695,2.0,10436000.0,217924.0,6519.0,5.0,-3.0,359.16824196597355
4449,42255321610000,O,RIPPSTEIN-GOTTHARDT UNIT,1H,70003,6,7766.0,5836.0,18407.0,15581.0,276843,388064,EAGLE FORD,12015.0,17068.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17180,11484,344.0,2011-11-17,28.892342699999997,-97.9481468,28.907304600000003,-97.9460724,32.0,4637298.0,90510.0,5021.0,16.0,16.0,751.4808138037599
4450,42255320160100,O,RIPPSTEIN-MIKKELSON UNIT,1H,31414,6,17073.0,20285.0,11656.0,17130.0,207789,337087,EAGLE FORD,11992.0,16462.0,HILCORP ENERGY CO,KARNES FAULT ZONE (GULF COAST BASIN),16559,11953,346.6,2011-07-30,28.8899,-97.9411972,28.8759958,-97.9398525,15.0,3863809.0,185374.0,4623.0,20.0,-5.0,1188.1333099045276
4451,42255321600000,O,RIPPSTEIN-RAFTER UNIT,1H,78299,6,6248.0,5721.0,14039.0,10701.0,312489,441012,EAGLE FORD,12079.0,17761.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17887,11433,343.8,2011-12-22,28.892355600000005,-97.9482447,28.9094941,-97.94853420000001,36.0,5216270.0,208671.0,5906.0,18.0,18.0,915.6530089628682
5972,42311346340000,O,RIVER LOWE RANCH,2H,60337,6,13502.0,8331.0,19662.0,16417.0,200880,189748,EAGLE FORD,10492.0,16283.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16402,10217,294.0,2011-09-02,28.493066600000002,-98.7382473,28.4747999,-98.73734209999999,2.0,8306000.0,116828.0,5839.0,1.0,1.0,617.0197007850688
4452,42255331040100,O,RIVES-PAWELEK A,1H,96402,6,1616.0,2604.0,10222.0,11714.0,327966,366479,EAGLE FORD,11564.0,17447.0,BHP BILLITON PETROLEUM(TXLA OP) CO,KARNES FAULT ZONE (GULF COAST BASIN),17580,11663,292.0,2013-06-20,28.9667853,-97.8761127,28.953215999999998,-97.8678406,2.0,5644000.0,129216.0,5920.0,1.0,1.0,1611.3861386138615
7802,42255331080000,O,RIVES-PAWELEK B,4H,117920,6,4641.0,5595.0,12752.0,10551.0,344543,266172,EAGLE FORD,11504.0,17655.0,BHP BILLITON PETROLEUM(TXLA OP) CO,KARNES FAULT ZONE (GULF COAST BASIN),17845,11732,317.0,2013-06-06,28.9639872,-97.88137859999999,28.951435200000002,-97.86889980000001,2.0,5838000.0,314743.0,6152.0,1.0,1.0,1205.5591467356173
4454,42013348430000,O,RLT UNIT A,1H,45849,6,2628.0,1435.0,7100.0,5088.0,208758,164020,EAGLE FORD,10357.0,18339.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),18493,10412,273.5,2013-12-12,28.758262300000002,-98.2762561,28.738558299999998,-98.2620851,2.0,10232000.0,287054.0,8147.0,1.0,1.0,546.0426179604261
4455,42013348450000,O,RLT UNIT B,1H,53556,6,3424.0,1691.0,7890.0,5939.0,272195,248281,EAGLE FORD,10381.0,18180.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),18395,10425,273.5,2013-12-10,28.7583016,-98.2761921,28.742786900000002,-98.256578,2.0,10088000.0,306681.0,8014.0,1.0,1.0,493.86682242990656
4456,42013344560000,O,RNG UNIT WELL,1H,62983,6,2793.0,1192.0,14813.0,10004.0,218597,200675,EAGLE FORD,8410.0,16335.0,CINCO NATURAL RESOURCES CORP,KARNES FAULT ZONE (GULF COAST BASIN),16425,8585,431.0,2012-01-09,28.779126399999996,-98.5859663,28.7611474,-98.5689793,2.0,8312000.0,257026.0,7765.0,1.0,1.0,426.781238811314
4457,42255329450000,O,ROBERT BOWMAN UNIT,1H,52354,6,12203.0,34937.0,12860.0,31120.0,136374,567602,EAGLE FORD,12972.0,16679.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16875,12286,464.7,2013-02-15,28.807591700000003,-97.97583890000001,28.794697999999997,-97.9702379,2.0,2930000.0,62224.0,4391.0,1.0,1.0,2862.9845120052446
4458,42493326890000,O,ROBERT KOTARA,1H,59164,6,335.0,90.0,6646.0,1990.0,149409,97601,EAGLE FORD,8272.0,13728.0,HUNT OIL CO,KARNES FAULT ZONE (GULF COAST BASIN),14004,7544,371.0,2013-03-19,29.097675,-97.9217333,29.110995399999997,-97.933463,2.0,5694000.0,92899.0,5795.0,1.0,1.0,268.65671641791045
11053,42177341860000,O,ROBIN 1H,MULTI,31474,2,2048.0,447.0,14958.0,5240.0,33522,27628,EAGLE FORD,9702.0,17209.0,ROSEWOOD RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17338,9206,321.0,2019-08-23,29.552231699999997,-97.27195,29.573089399999997,-97.27399190000001,1.0,18956000.0,365104.0,0.0,1.0,0.0,218.26171875
7006,42177323980000,O,ROCK CREEK RANCH,3H,36844,6,2964.0,762.0,8462.0,5200.0,107543,65071,EAGLE FORD,11323.0,13226.0,PENN VIRGINIA OIL & GAS LP,KARNES FAULT ZONE (GULF COAST BASIN),13441,10384,259.0,2011-11-01,29.437283,-97.315896,29.4459804,-97.3215612,2.0,2112000.0,53511.0,2542.0,1.0,1.0,257.085020242915
4461,42255361280000,O,ROCKHOPPER A,1H,98225,6,25882.0,27153.0,28585.0,43702.0,153936,289054,EAGLE FORD,10640.0,18906.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18974,10972,342.0,2018-12-15,29.094130600000003,-97.7963194,29.0757528,-97.7790778,2.0,18760000.0,379555.0,8221.0,1.0,1.0,1049.1074878293796
5979,42255361290000,O,ROCKHOPPER B,2H,133159,6,35322.0,35408.0,41754.0,55034.0,202675,337672,EAGLE FORD,10630.0,18747.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),18895,11010,342.0,2018-12-14,29.0941778,-97.7962333,29.0772369,-97.77857490000001,2.0,19662000.0,372408.0,8236.0,1.0,1.0,1002.4347432195233
5980,42255334390000,O,RODRIGUEZ-TRIAL UNIT,2H,56543,6,23970.0,22481.0,17877.0,22061.0,237320,285823,EAGLE FORD,11676.0,16954.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17087,11200,428.4,2013-11-29,28.8953168,-97.97439920000001,28.908964,-97.9742488,2.0,4348000.0,94852.0,5488.0,1.0,1.0,937.880684188569
4463,42255330380000,O,ROGERS UNIT,1H,64923,6,3793.0,3084.0,20850.0,26688.0,199499,285154,EAGLE FORD,12017.0,16280.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16460,11799,340.0,2013-03-02,28.899941700000003,-97.938325,28.8864313,-97.93757590000001,2.0,2260000.0,51306.0,4478.0,1.0,1.0,813.0767202741893
4464,42255332320000,O,ROGERS-FOESTER UNIT,1H,115350,6,1600.0,2097.0,31323.0,69446.0,290510,870121,EAGLE FORD,12650.0,17825.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17985,12217,400.2,2013-07-12,28.8316,-97.9353556,28.8447195,-97.9427882,2.0,4282000.0,94456.0,5339.0,1.0,1.0,1310.625
4465,42255324150100,O,ROOS UNIT,1H,116646,6,18759.0,17646.0,20468.0,25816.0,528033,800996,EAGLE FORD,12260.0,19087.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),19230,12375,281.0,2012-06-08,28.9288833,-97.8790834,28.913156400000002,-97.8644785,3.0,7704000.0,281526.0,6968.0,1.0,2.0,940.6684791300175
4466,42177331230000,O,ROOT UNIT,1H,170619,6,27273.0,68825.0,48938.0,46368.0,443665,599292,EAGLE FORD,10960.0,15860.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15945,10996,302.0,2013-10-10,29.408344399999997,-97.336875,29.3950103,-97.3291579,2.0,11344000.0,251970.0,4883.0,1.0,1.0,2523.558097752356
4467,42177332300000,O,ROSE UNIT,1H,133415,6,6463.0,2450.0,44738.0,73223.0,317395,632338,EAGLE FORD,12387.0,16091.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16187,12022,460.0,2013-12-13,29.126213899999996,-97.5998222,29.1374207,-97.5990957,2.0,9258000.0,161357.0,3674.0,1.0,1.0,379.0809221723658
4468,42013349850000,O,ROSEMARIE UNIT,1H,52815,6,11158.0,3511.0,15499.0,5359.0,163520,77024,EAGLE FORD,9160.0,15257.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15375,8834,345.0,2014-05-10,28.7607308,-98.49140030000001,28.7787702,-98.4895801,2.0,10996000.0,206506.0,6131.0,1.0,1.0,314.66212582900164
4469,42177329650000,O,ROSSOW-BRZOZOWSKI 1,1H,33135,6,2231.0,798.0,7503.0,2646.0,70769,52959,EAGLE FORD,7137.0,12387.0,FOREST OIL CORP,KARNES FAULT ZONE (GULF COAST BASIN),12500,6754,377.0,2013-07-10,29.417336100000004,-97.591865,29.403148699999996,-97.5802469,20.0,2000440.0,49315.0,5609.0,19.0,1.0,357.68713581353654
1838,42177329660000,O,ROSSOW-BRZOZOWSKI 2,1 H,30548,6,2163.0,963.0,7086.0,2174.0,82682,54793,EAGLE FORD,7012.0,12388.0,FOREST OIL CORP,KARNES FAULT ZONE (GULF COAST BASIN),12526,6768,354.0,2013-06-27,29.417335499999997,-97.5918023,29.4046092,-97.5784332,9.0,2419240.0,59974.0,5696.0,8.0,1.0,445.21497919556174
7011,42255327440000,O,ROTH UNIT,3H,51844,6,16209.0,25944.0,15883.0,29423.0,148939,466205,EAGLE FORD,11562.0,16176.0,FREEPORT-MCMORAN OIL & GAS LLC,KARNES FAULT ZONE (GULF COAST BASIN),16329,11190,481.0,2013-10-28,29.1053833,-97.7019556,29.119538000000002,-97.7073024,2.0,6178000.0,99009.0,4602.0,1.0,1.0,1600.592263557283
4865,42177332430000,O,ROWELL-CHANDLER,2 H,39787,6,20.0,4.0,6440.0,5103.0,81811,58201,AUSTIN /CHALK/ GROUP/,7002.0,13052.0,FOREST OIL CORP,KARNES FAULT ZONE (GULF COAST BASIN),13220,6923,322.0,2013-12-09,29.313683299999997,-97.6838231,29.3015919,-97.6681122,2.0,5756000.0,89140.0,6283.0,2.0,0.0,200.0
4472,42177330680000,O,ROWELL-SPRINGS,1H,78442,6,116.0,69.0,7553.0,3029.0,177524,90742,EAGLE FORD,7010.0,12892.0,FOREST OIL CORP,KARNES FAULT ZONE (GULF COAST BASIN),13010,6916,300.0,2013-10-30,29.3136723,-97.68376429999999,29.2995469,-97.67077859999999,17.0,2801380.0,37825.0,6049.0,16.0,1.0,594.8275862068965
4473,42013343870000,O,ROXANA UNIT,1H,36491,6,95.0,153.0,5200.0,2298.0,136788,150128,EAGLE FORD,10657.0,15215.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),15482,10225,238.0,2012-02-26,28.7518783,-98.2872985,28.7360017,-98.28812109999998,2.0,5826000.0,191077.0,4978.0,1.0,1.0,1610.5263157894738
